SpecID,Subphylum
Spec73,Ascomycota
Spec856,Ascomycota
Spec1518,Basidiomycota
Spec1222,Ascomycota
Spec982,Ascomycota
Spec901,Ascomycota
Spec846,Ascomycota
Spec1679,Basidiomycota
Spec730,Ascomycota
Spec778,Ascomycota
Spec213,Ascomycota
Spec891,Ascomycota
Spec497,Ascomycota
Spec1202,Ascomycota
Spec163,Ascomycota
Spec2057,Ascomycota
Spec1609,Basidiomycota
Spec1841,Basidiomycota
Spec227,Ascomycota
Spec1149,Ascomycota
Spec460,Ascomycota
Spec2052,Chytridiomycota
Spec1989,Zoopagomycota
Spec25,Ascomycota
Spec249,Ascomycota
Spec1856,Mucoromycota
Spec1511,Basidiomycota
Spec1467,Basidiomycota
Spec281,Ascomycota
Spec1128,Ascomycota
Spec304,Ascomycota
Spec393,Ascomycota
Spec307,Ascomycota
Spec250,Ascomycota
Spec82,Ascomycota
Spec24,Ascomycota
Spec601,Ascomycota
Spec129,Ascomycota
Spec303,Ascomycota
Spec130,Ascomycota
Spec374,Ascomycota
Spec2010,Ascomycota
Spec1447,Basidiomycota
Spec1712,Mucoromycota
Spec556,Ascomycota
Spec479,Ascomycota
Spec1000,Ascomycota
Spec742,Ascomycota
Spec263,Ascomycota
Spec177,Ascomycota
Spec351,Ascomycota
Spec81,Ascomycota
Spec552,Ascomycota
Spec1577,Basidiomycota
Spec96,Ascomycota
Spec1045,Ascomycota
Spec1336,Ascomycota
Spec1949,Ascomycota
Spec1134,Ascomycota
Spec1135,Ascomycota
Spec1652,Basidiomycota
Spec146,Ascomycota
Spec855,Ascomycota
Spec1071,Ascomycota
Spec619,Ascomycota
Spec99,Ascomycota
Spec904,Ascomycota
Spec1249,Ascomycota
Spec235,Ascomycota
Spec711,Ascomycota
Spec594,Ascomycota
Spec2058,Ascomycota
Spec1549,Basidiomycota
Spec527,Ascomycota
Spec726,Ascomycota
Spec515,Ascomycota
Spec1365,Ascomycota
Spec156,Ascomycota
Spec21,Ascomycota
Spec1428,Basidiomycota
Spec7,Ascomycota
Spec1316,Chytridiomycota
Spec1907,Chytridiomycota
Spec66,Ascomycota
Spec1403,Basidiomycota
Spec1081,Ascomycota
Spec1411,Basidiomycota
Spec1170,Ascomycota
Spec827,Ascomycota
Spec42,Ascomycota
Spec33,Ascomycota
Spec80,Ascomycota
Spec522,Ascomycota
Spec111,Ascomycota
Spec50,Ascomycota
Spec1776,Basidiomycota
Spec1354,Basidiomycota
Spec1530,Basidiomycota
Spec1103,Ascomycota
Spec948,Ascomycota
Spec350,Ascomycota
Spec107,Ascomycota
Spec489,Ascomycota
Spec540,Ascomycota
Spec262,Ascomycota
Spec1154,Ascomycota
Spec440,Ascomycota
Spec51,Ascomycota
Spec297,Ascomycota
Spec256,Ascomycota
Spec359,Ascomycota
Spec450,Ascomycota
Spec47,Ascomycota
Spec1775,Basidiomycota
Spec417,Ascomycota
Spec1924,Chytridiomycota
Spec2059,Ascomycota
Spec441,NA
Spec370,Ascomycota
Spec85,Ascomycota
Spec258,Ascomycota
Spec1402,Basidiomycota
Spec1244,Ascomycota
Spec2060,Ascomycota
Spec415,Ascomycota
Spec770,Ascomycota
Spec516,Ascomycota
Spec91,Ascomycota
Spec537,Ascomycota
Spec483,Ascomycota
Spec437,Ascomycota
Spec1488,Basidiomycota
Spec576,Ascomycota
Spec1586,Basidiomycota
Spec1112,Ascomycota
Spec1661,Mucoromycota
Spec1904,Mucoromycota
Spec269,Ascomycota
Spec22,Ascomycota
Spec1526,Basidiomycota
Spec183,Ascomycota
Spec256,Ascomycota
Spec1178,Ascomycota
Spec1937,Basidiomycota
Spec1148,Ascomycota
Spec1373,Basidiomycota
Spec1173,Ascomycota
Spec1266,Ascomycota
Spec1773,Basidiomycota
Spec2061,Ascomycota
Spec2062,Ascomycota
Spec1044,Ascomycota
Spec12,Ascomycota
Spec421,Ascomycota
Spec315,Ascomycota
Spec1583,Zoopagomycota
Spec1971,Basidiomycota
Spec142,Ascomycota
Spec704,Ascomycota
Spec143,Ascomycota
Spec1371,Ascomycota
Spec1971,Basidiomycota
Spec1675,Chytridiomycota
Spec195,Ascomycota
Spec1614,Basidiomycota
Spec858,Ascomycota
Spec1405,Basidiomycota
Spec1331,Ascomycota
Spec338,Ascomycota
Spec713,Ascomycota
Spec2063,Ascomycota
Spec563,Ascomycota
Spec1481,Basidiomycota
Spec446,Ascomycota
Spec338,Ascomycota
Spec39,Ascomycota
Spec890,Ascomycota
Spec518,Ascomycota
Spec690,Ascomycota
Spec501,Ascomycota
Spec606,Ascomycota
Spec241,Ascomycota
Spec138,Ascomycota
Spec1323,Ascomycota
Spec1458,Basidiomycota
Spec1791,Basidiomycota
Spec1956,Chytridiomycota
Spec1093,Ascomycota
Spec1095,Ascomycota
Spec1566,Basidiomycota
Spec1360,Ascomycota
Spec324,Ascomycota
Spec435,Ascomycota
Spec134,Ascomycota
Spec1419,Basidiomycota
Spec17,Ascomycota
Spec587,Ascomycota
Spec1199,Ascomycota
Spec1322,Ascomycota
Spec362,Ascomycota
Spec60,Ascomycota
Spec27,Ascomycota
Spec1292,Ascomycota
Spec405,Ascomycota
Spec590,Ascomycota
Spec1760,Basidiomycota
Spec1603,Basidiomycota
Spec548,Ascomycota
Spec442,Ascomycota
Spec208,Ascomycota
Spec157,Ascomycota
Spec1663,Mucoromycota
Spec1423,Basidiomycota
Spec1230,Ascomycota
Spec812,Ascomycota
Spec458,Ascomycota
Spec1901,Basidiomycota
Spec1979,Cryptomycota
Spec558,Ascomycota
Spec305,Ascomycota
Spec1014,Ascomycota
Spec1535,Basidiomycota
Spec831,Ascomycota
Spec1929,Chytridiomycota
Spec145,Ascomycota
Spec478,Ascomycota
Spec457,Ascomycota
Spec251,Ascomycota
Spec1003,Ascomycota
Spec1124,Ascomycota
Spec664,Ascomycota
Spec1122,Ascomycota
Spec607,Ascomycota
Spec1605,Basidiomycota
Spec557,Ascomycota
Spec318,Ascomycota
Spec544,Ascomycota
Spec1930,Chytridiomycota
Spec1679,Basidiomycota
Spec1857,Mucoromycota
Spec1908,Mucoromycota
Spec508,Ascomycota
Spec1884,Basidiomycota
Spec1772,Basidiomycota
Spec1150,Ascomycota
Spec23,Ascomycota
Spec1326,Ascomycota
Spec918,Ascomycota
Spec498,Ascomycota
Spec499,Ascomycota
Spec727,Ascomycota
Spec1439,Basidiomycota
Spec474,Ascomycota
Spec735,Ascomycota
Spec1107,Ascomycota
Spec1326,Ascomycota
Spec541,Ascomycota
Spec765,Ascomycota
Spec583,Ascomycota
Spec472,Ascomycota
Spec62,Ascomycota
Spec560,Ascomycota
Spec706,Ascomycota
Spec547,Ascomycota
Spec1325,Ascomycota
Spec819,Ascomycota
Spec482,Ascomycota
Spec31,Ascomycota
Spec140,Ascomycota
Spec1709,Zoopagomycota
Spec1248,Ascomycota
Spec523,Ascomycota
Spec1102,Ascomycota
Spec1991,Zoopagomycota
Spec517,Ascomycota
Spec229,Ascomycota
Spec1956,Chytridiomycota
Spec1394,Ascomycota
Spec698,Ascomycota
Spec1376,Ascomycota
Spec1834,Mucoromycota
Spec365,Ascomycota
Spec1022,Ascomycota
Spec1239,Ascomycota
Spec495,Ascomycota
Spec2030,Ascomycota
Spec2064,Ascomycota
Spec986,Ascomycota
Spec951,Ascomycota
Spec571,Ascomycota
Spec1702,Ascomycota
Spec721,Ascomycota
Spec129,Ascomycota
Spec1337,Basidiomycota
Spec309,Ascomycota
Spec2065,Microsporidia
Spec439,Ascomycota
Spec1364,Basidiomycota
Spec1583,Zoopagomycota
Spec1501,Basidiomycota
Spec196,Ascomycota
Spec194,Ascomycota
Spec487,Ascomycota
Spec1238,Ascomycota
Spec192,Basidiomycota
Spec1940,Chytridiomycota
Spec839,Ascomycota
Spec631,Ascomycota
Spec549,Ascomycota
Spec612,Ascomycota
Spec696,Ascomycota
Spec952,Ascomycota
Spec505,Ascomycota
Spec41,Ascomycota
Spec857,Ascomycota
Spec418,Ascomycota
Spec2010,Ascomycota
Spec233,Ascomycota
Spec511,Ascomycota
Spec1129,Ascomycota
Spec134,Ascomycota
Spec1330,Ascomycota
Spec449,Ascomycota
Spec1546,Basidiomycota
Spec2066,Zoopagomycota
Spec1909,Mucoromycota
Spec718,Ascomycota
Spec328,Ascomycota
Spec753,Ascomycota
Spec705,Ascomycota
Spec455,Ascomycota
Spec4,Ascomycota
Spec1088,Ascomycota
Spec413,Ascomycota
Spec29,Ascomycota
Spec514,Ascomycota
Spec113,Ascomycota
Spec866,Ascomycota
Spec621,Ascomycota
Spec1968,Basidiomycota
Spec2040,Basidiomycota
Spec124,Ascomycota
Spec311,Ascomycota
Spec633,Ascomycota
Spec1580,Basidiomycota
Spec462,Ascomycota
Spec1363,Ascomycota
Spec722,Ascomycota
Spec486,Ascomycota
Spec1237,Ascomycota
Spec108,Ascomycota
Spec830,Basidiomycota
Spec845,Ascomycota
Spec1827,Chytridiomycota
Spec424,Ascomycota
Spec957,Ascomycota
Spec1975,Basidiomycota
Spec1833,Mucoromycota
Spec1782,Basidiomycota
Spec648,Ascomycota
Spec988,Ascomycota
Spec1307,Chytridiomycota
Spec1234,Ascomycota
Spec392,Ascomycota
Spec941,Ascomycota
Spec573,Ascomycota
Spec922,Ascomycota
Spec1303,Ascomycota
Spec1241,Ascomycota
Spec324,Ascomycota
Spec198,Ascomycota
Spec473,Ascomycota
Spec1941,Blastocladiomycota
Spec1004,Ascomycota
Spec815,Ascomycota
Spec795,Ascomycota
Spec532,Ascomycota
Spec127,Ascomycota
Spec49,Ascomycota
Spec494,Ascomycota
Spec1350,Ascomycota
Spec456,Ascomycota
Spec209,Ascomycota
Spec301,Ascomycota
Spec452,Ascomycota
Spec1988,Ascomycota
Spec539,Ascomycota
Spec1036,Ascomycota
Spec1964,Basidiomycota
Spec528,Ascomycota
Spec848,Ascomycota
Spec808,Ascomycota
Spec1294,Ascomycota
Spec1332,Ascomycota
Spec1655,Zoopagomycota
Spec1344,Ascomycota
Spec109,Ascomycota
Spec83,Ascomycota
Spec841,Ascomycota
Spec1002,Ascomycota
Spec998,Ascomycota
Spec16,Ascomycota
Spec488,Ascomycota
Spec519,Ascomycota
Spec1161,Ascomycota
Spec782,Ascomycota
Spec67,Ascomycota
Spec1295,Mucoromycota
Spec756,Ascomycota
Spec2067,Ascomycota
Spec2068,Ascomycota
Spec277,Ascomycota
Spec448,Ascomycota
Spec469,Ascomycota
Spec1858,Mucoromycota
Spec1189,Ascomycota
Spec1265,Ascomycota
Spec884,Ascomycota
Spec288,Ascomycota
Spec1255,Ascomycota
Spec1364,Basidiomycota
Spec1966,Basidiomycota
Spec1941,Blastocladiomycota
Spec329,Ascomycota
Spec915,Ascomycota
Spec1812,NA
Spec481,Ascomycota
Spec1076,Ascomycota
Spec1333,Basidiomycota
Spec997,Ascomycota
Spec493,Ascomycota
Spec300,Ascomycota
Spec1349,Basidiomycota
Spec36,Ascomycota
Spec451,Ascomycota
Spec538,Ascomycota
Spec646,Ascomycota
Spec347,Ascomycota
Spec32,Ascomycota
Spec566,Ascomycota
Spec105,Ascomycota
Spec1522,Basidiomycota
Spec521,Ascomycota
Spec1714,Ascomycota
Spec775,Ascomycota
Spec978,Ascomycota
Spec402,Ascomycota
Spec125,Ascomycota
Spec950,Basidiomycota
Spec323,Ascomycota
Spec1223,Ascomycota
Spec1098,Ascomycota
Spec461,Ascomycota
Spec1197,Ascomycota
Spec1198,Ascomycota
Spec144,Ascomycota
Spec443,Ascomycota
Spec685,Ascomycota
Spec787,Ascomycota
Spec159,Ascomycota
Spec797,Ascomycota
Spec117,Ascomycota
Spec327,Ascomycota
Spec1676,Basidiomycota
Spec271,Ascomycota
Spec175,Ascomycota
Spec717,Ascomycota
Spec1262,Ascomycota
Spec1774,Ascomycota
Spec141,Ascomycota
Spec520,Ascomycota
Spec1010,Ascomycota
Spec1940,Chytridiomycota
Spec2024,Microsporidia
Spec475,Ascomycota
Spec533,Ascomycota
Spec1023,Ascomycota
Spec396,Ascomycota
Spec836,Ascomycota
Spec534,Ascomycota
Spec950,Basidiomycota
Spec4,Ascomycota
Spec1162,Ascomycota
Spec1971,Basidiomycota
Spec962,Ascomycota
Spec3,Ascomycota
Spec1176,Ascomycota
Spec98,Ascomycota
Spec61,Ascomycota
Spec1653,Mucoromycota
Spec492,Ascomycota
Spec1274,Ascomycota
Spec1940,Chytridiomycota
Spec78,Ascomycota
Spec84,Ascomycota
Spec299,Ascomycota
Spec1001,Ascomycota
Spec1232,Ascomycota
Spec574,Ascomycota
Spec291,Ascomycota
Spec968,Ascomycota
Spec1725,Basidiomycota
Spec158,Ascomycota
Spec1924,Chytridiomycota
Spec814,Ascomycota
Spec2069,Ascomycota
Spec1108,Ascomycota
Spec550,Ascomycota
Spec396,Ascomycota
Spec264,Ascomycota
Spec1058,Ascomycota
Spec1532,Ascomycota
Spec104,Ascomycota
Spec658,Ascomycota
Spec234,Ascomycota
Spec840,Ascomycota
Spec95,Ascomycota
Spec510,Ascomycota
Spec181,Ascomycota
Spec283,Ascomycota
Spec167,Ascomycota
Spec1097,Ascomycota
Spec122,Ascomycota
Spec11,Ascomycota
Spec990,Ascomycota
Spec496,Ascomycota
Spec536,Ascomycota
Spec225,Ascomycota
Spec1842,Blastocladiomycota
Spec1264,Ascomycota
Spec1206,Ascomycota
Spec409,Ascomycota
Spec2070,Chytridiomycota
Spec1068,Ascomycota
Spec1201,Ascomycota
Spec543,Ascomycota
Spec14,Ascomycota
Spec1286,Ascomycota
Spec610,Ascomycota
Spec2071,Microsporidia
Spec445,Ascomycota
Spec1273,Ascomycota
Spec1138,Ascomycota
Spec999,Ascomycota
Spec352,Ascomycota
Spec419,Ascomycota
Spec201,Ascomycota
Spec953,Ascomycota
Spec1293,Mucoromycota
Spec1216,Ascomycota
Spec565,Ascomycota
Spec531,Ascomycota
Spec947,Ascomycota
Spec296,Ascomycota
Spec740,Ascomycota
Spec1186,Ascomycota
Spec2072,Microsporidia
Spec1723,Basidiomycota
Spec28,Ascomycota
Spec118,Ascomycota
Spec353,Ascomycota
Spec14,Ascomycota
Spec2037,Ascomycota
Spec805,Ascomycota
Spec1914,Mucoromycota
Spec935,Ascomycota
Spec2000,Chytridiomycota
Spec416,Ascomycota
Spec2073,Mucoromycota
Spec1489,Basidiomycota
Spec79,Ascomycota
Spec246,Ascomycota
Spec542,Ascomycota
Spec55,Ascomycota
Spec991,Ascomycota
Spec165,Ascomycota
Spec1598,Ascomycota
Spec14,Ascomycota
Spec444,Ascomycota
Spec546,Ascomycota
Spec14,Ascomycota
Spec93,Ascomycota
Spec400,Ascomycota
Spec491,Ascomycota
Spec693,Ascomycota
Spec116,Ascomycota
Spec529,Ascomycota
Spec1382,Ascomycota
Spec1379,Ascomycota
Spec1531,Ascomycota
Spec431,Ascomycota
Spec1460,Basidiomycota
Spec1221,Ascomycota
Spec295,Ascomycota
Spec1143,Ascomycota
Spec969,Ascomycota
Spec1305,Basidiomycota
Spec237,Ascomycota
Spec1938,Basidiomycota
Spec326,Ascomycota
Spec1050,Ascomycota
Spec1269,Ascomycota
Spec115,Ascomycota
Spec1155,Ascomycota
Spec1719,Zoopagomycota
Spec1656,Mucoromycota
Spec1784,Chytridiomycota
Spec562,Ascomycota
Spec1257,Ascomycota
Spec1263,Ascomycota
Spec266,Ascomycota
Spec1678,Basidiomycota
Spec295,Ascomycota
Spec2068,Ascomycota
Spec14,Ascomycota
Spec1247,Ascomycota
Spec2074,Zoopagomycota
Spec14,Ascomycota
Spec396,Ascomycota
Spec1061,Ascomycota
Spec1463,Basidiomycota
Spec530,Ascomycota
Spec1056,Ascomycota
Spec1333,Basidiomycota
Spec1217,Ascomycota
Spec1476,Basidiomycota
Spec14,Ascomycota
Spec1879,Basidiomycota
Spec1069,Ascomycota
Spec2075,Zoopagomycota
Spec396,Ascomycota
Spec14,Ascomycota
Spec1479,Basidiomycota
Spec838,Ascomycota
Spec454,Ascomycota
Spec434,Ascomycota
Spec2037,Ascomycota
Spec1064,Ascomycota
Spec731,Ascomycota
Spec1767,Basidiomycota
Spec1970,Zoopagomycota
Spec611,Ascomycota
Spec964,Ascomycota
Spec733,Ascomycota
Spec801,Ascomycota
Spec1551,Basidiomycota
Spec1752,Zoopagomycota
Spec1025,Ascomycota
Spec126,Ascomycota
Spec1569,Basidiomycota
Spec1402,Basidiomycota
Spec2071,Microsporidia
Spec703,Ascomycota
Spec459,Ascomycota
Spec238,Ascomycota
Spec823,Ascomycota
Spec562,Ascomycota
Spec251,Ascomycota
Spec2076,Microsporidia
Spec119,Ascomycota
Spec961,Ascomycota
Spec805,Ascomycota
Spec1111,Ascomycota
Spec1300,Ascomycota
Spec1400,Basidiomycota
Spec34,Ascomycota
Spec1463,Basidiomycota
Spec1101,Ascomycota
Spec1284,Basidiomycota
Spec1442,Basidiomycota
Spec206,Ascomycota
Spec1761,Basidiomycota
Spec1116,Ascomycota
Spec643,Ascomycota
Spec1716,Mucoromycota
Spec960,Ascomycota
Spec835,Ascomycota
Spec1465,Basidiomycota
Spec1764,Basidiomycota
Spec1783,Basidiomycota
Spec2077,Ascomycota
Spec684,Ascomycota
Spec103,Ascomycota
Spec1658,Mucoromycota
Spec755,Ascomycota
Spec1277,Ascomycota
Spec946,Ascomycota
Spec1123,Ascomycota
Spec1298,Ascomycota
Spec236,Ascomycota
Spec1015,Ascomycota
Spec1195,Ascomycota
Spec950,Basidiomycota
Spec2078,Microsporidia
Spec173,Ascomycota
Spec1865,Basidiomycota
Spec1673,Basidiomycota
Spec1114,Ascomycota
Spec893,Ascomycota
Spec8,Ascomycota
Spec846,Ascomycota
Spec939,Ascomycota
Spec1125,Ascomycota
Spec2079,Microsporidia
Spec1291,Ascomycota
Spec1191,Ascomycota
Spec2080,Microsporidia
Spec2072,Microsporidia
Spec965,Ascomycota
Spec1295,Mucoromycota
Spec2081,Microsporidia
Spec1138,Ascomycota
Spec2082,Microsporidia
Spec1190,Ascomycota
Spec1795,Zoopagomycota
Spec1188,Ascomycota
Spec1215,Ascomycota
Spec1959,Blastocladiomycota
Spec996,Ascomycota
Spec1192,Ascomycota
Spec92,Ascomycota
Spec769,Ascomycota
Spec950,Basidiomycota
Spec811,Ascomycota
Spec1895,Blastocladiomycota
Spec1836,Basidiomycota
Spec1612,Basidiomycota
Spec2000,Chytridiomycota
Spec246,Ascomycota
Spec832,Ascomycota
Spec1971,Basidiomycota
Spec396,Ascomycota
Spec950,Basidiomycota
Spec295,Ascomycota
Spec1293,Mucoromycota
Spec1846,Blastocladiomycota
Spec1288,Ascomycota
Spec1081,Ascomycota
Spec27,Ascomycota
Spec558,Ascomycota
Spec27,Ascomycota
Spec1274,Ascomycota
Spec94,Ascomycota
Spec425,Ascomycota
Spec1551,Basidiomycota
Spec1952,Zoopagomycota
Spec813,Ascomycota
Spec246,Ascomycota
Spec246,Ascomycota
Spec769,Ascomycota
Spec944,Ascomycota
Spec956,Ascomycota
Spec1950,Blastocladiomycota
Spec675,Ascomycota
Spec802,Ascomycota
Spec1246,Ascomycota
Spec1417,Basidiomycota
Spec1083,Ascomycota
Spec396,Ascomycota
Spec148,Ascomycota
Spec892,Ascomycota
Spec1280,Ascomycota
Spec1120,Ascomycota
Spec678,Ascomycota
Spec1211,Ascomycota
Spec2083,Microsporidia
Spec2084,Microsporidia
Spec2083,Microsporidia
Spec1142,Ascomycota
Spec2084,Microsporidia
Spec886,Ascomycota
Spec135,Ascomycota
Spec246,Ascomycota
Spec71,Ascomycota
Spec1347,Ascomycota
Spec2085,Microsporidia
Spec1793,Zoopagomycota
Spec164,Ascomycota
Spec2086,Microsporidia
Spec1085,Ascomycota
Spec286,Ascomycota
Spec270,Ascomycota
Spec1193,Ascomycota
Spec2080,Microsporidia
Spec1017,Ascomycota
Spec842,Ascomycota
Spec824,Ascomycota
Spec63,Ascomycota
Spec139,Ascomycota
Spec1193,Ascomycota
Spec1279,Ascomycota
Spec1195,Ascomycota
Spec196,Ascomycota
Spec1214,Ascomycota
Spec1185,Ascomycota
Spec2087,Microsporidia
Spec2088,Microsporidia
Spec642,Ascomycota
Spec405,Ascomycota
Spec2089,Microsporidia
Spec1092,Ascomycota
Spec1301,Ascomycota
Spec57,Ascomycota
Spec982,Ascomycota
Spec1278,Ascomycota
Spec2082,Microsporidia
Spec1272,Ascomycota
Spec1208,Ascomycota
Spec921,Ascomycota
Spec800,Ascomycota
Spec2086,Microsporidia
Spec2050,Ascomycota
Spec1653,Mucoromycota
Spec1293,Mucoromycota
Spec1842,Blastocladiomycota
Spec1290,Ascomycota
Spec1276,Ascomycota
Spec2090,Microsporidia
Spec2087,Microsporidia
Spec1681,Basidiomycota
Spec2091,Microsporidia
Spec2092,Microsporidia
Spec2093,Microsporidia
Spec1416,Basidiomycota
Spec2094,Microsporidia
Spec1851,Basidiomycota
Spec1271,Ascomycota
Spec887,Ascomycota
Spec1204,Ascomycota
Spec863,Ascomycota
Spec1275,Ascomycota
Spec1263,Ascomycota
Spec772,Ascomycota
Spec883,Ascomycota
Spec666,Ascomycota
Spec610,Ascomycota
Spec442,Ascomycota
Spec1411,Basidiomycota
Spec2095,Microsporidia
Spec324,Ascomycota
Spec1720,Basidiomycota
Spec131,Ascomycota
Spec349,Ascomycota
Spec1045,Ascomycota
Spec2092,Microsporidia
Spec1295,Mucoromycota
Spec64,Ascomycota
Spec1082,Ascomycota
Spec2090,Microsporidia
Spec689,Ascomycota
Spec684,Ascomycota
Spec438,Ascomycota
Spec322,Ascomycota
Spec2092,Microsporidia
Spec2085,Microsporidia
Spec626,Ascomycota
Spec1977,Microsporidia
Spec1673,Basidiomycota
Spec396,Ascomycota
Spec1919,Ascomycota
Spec1841,Basidiomycota
Spec950,Basidiomycota
Spec1299,Ascomycota
Spec973,Ascomycota
Spec758,Ascomycota
Spec2088,Microsporidia
Spec1059,Ascomycota
Spec203,Ascomycota
Spec2096,Microsporidia
Spec1218,NA
Spec56,Ascomycota
Spec405,Ascomycota
Spec950,Basidiomycota
Spec1209,Ascomycota
Spec1283,Ascomycota
Spec1194,Ascomycota
Spec2094,Microsporidia
Spec1448,Basidiomycota
Spec2097,Microsporidia
Spec369,Ascomycota
Spec206,Ascomycota
Spec176,Ascomycota
Spec1434,Basidiomycota
Spec1496,Basidiomycota
Spec2098,Microsporidia
Spec1895,Blastocladiomycota
Spec1207,Ascomycota
Spec153,Ascomycota
Spec2097,Microsporidia
Spec1527,Basidiomycota
Spec2099,Microsporidia
Spec2065,Microsporidia
Spec890,Ascomycota
Spec1282,NA
Spec369,Ascomycota
Spec2089,Microsporidia
Spec2100,Microsporidia
Spec1287,Ascomycota
Spec1551,Basidiomycota
Spec1880,Mucoromycota
Spec300,Ascomycota
Spec2078,Microsporidia
Spec151,Ascomycota
Spec713,Ascomycota
Spec1974,Ascomycota
Spec1971,Basidiomycota
Spec1223,Ascomycota
Spec369,Ascomycota
Spec1947,Basidiomycota
Spec1947,Basidiomycota
Spec2101,Microsporidia
Spec1289,Ascomycota
Spec1998,Zoopagomycota
Spec323,Ascomycota
Spec1270,Ascomycota
Spec1971,Basidiomycota
Spec2102,Microsporidia
Spec956,Ascomycota
Spec1019,Ascomycota
Spec1397,Basidiomycota
Spec369,Ascomycota
Spec617,Ascomycota
Spec2079,Microsporidia
Spec1939,Zoopagomycota
Spec1421,Basidiomycota
Spec191,Ascomycota
Spec1281,Ascomycota
Spec2095,Microsporidia
Spec2091,Microsporidia
Spec396,Ascomycota
Spec2101,Microsporidia
Spec2097,Microsporidia
Spec2100,Microsporidia
Spec1461,Basidiomycota
Spec1187,Ascomycota
Spec1788,Ascomycota
Spec2096,Microsporidia
Spec1961,Ascomycota
Spec2103,Microsporidia
Spec2104,Microsporidia
Spec152,Ascomycota
Spec2105,Microsporidia
Spec2103,Microsporidia
Spec294,Ascomycota
Spec1599,Ascomycota
Spec772,Ascomycota
Spec2102,Microsporidia
Spec1976,Basidiomycota
Spec1971,Basidiomycota
Spec2105,Microsporidia
Spec2099,Microsporidia
Spec1095,Ascomycota
Spec864,Ascomycota
Spec710,Ascomycota
Spec1944,Ascomycota
Spec2098,Microsporidia
Spec2076,Microsporidia
Spec2106,Microsporidia
Spec1862,Ascomycota
Spec1161,Ascomycota
Spec2107,Microsporidia
Spec1971,Basidiomycota
Spec1161,Ascomycota
Spec1161,Ascomycota
Spec1161,Ascomycota
Spec1161,Ascomycota
Spec1161,Ascomycota
Spec1161,Ascomycota
Spec772,Ascomycota
Spec2108,Microsporidia
Spec1971,Basidiomycota
Spec1161,Ascomycota
Spec1161,Ascomycota
Spec2107,Microsporidia
Spec2109,Microsporidia
Spec828,Ascomycota
